	GROUP	EDGE	VALUE
0	TREATED	RB_CDC2	-4.052767642225732
0	TREATED	MAPKAP2_P38	0.3571927201370051
0	TREATED	FAK_SRC	-0.12174034856572702
0	TREATED	RB_CDK4	1.5502243418661836
0	TREATED	SMAD15_BMPR	0.15220824198850613
0	TREATED	AKT123_MAPKAP2	0.4112900493072125
0	TREATED	CJUN_JNK	0.2294383109962675
0	TREATED	AKT123_EGFR	0.13097799819721515
0	TREATED	AKT1_EGFR	-0.10343471195593501
0	TREATED	SMAD159_BMPR	-0.4229865038365539
0	TREATED	IKBA_AKT1	0.247260389214781
0	TREATED	CREB_P38	0.3502156398598981
