"SosActive"	"RasActive"	"Raf1Active"	"MekActive"	"ErkActive"	"P90RskActive"	"PI3KActive"	"AktActive"	"C3GActive"	"Rap1Active"	"bRafActive"	"SosTot"	"RasTot"	"Raf1Tot"	"MekTot"	"ErkTot"	"P90RskTot"	"PI3KTot"	"AktTot"	"C3GTot"	"Rap1Tot"	"bRafTot"
50.06874467066373	9.77035721701273	0.253621578148724	623756.2082655121	616807.0924317243	72169.24020595425	96450.38012520755	76663.24677575947	2732.265574551704	522.594299442145	100432.92670400215	118275.47643675524	115681.86003212212	148782.43121514563	671660.8910103099	643729.8090752519	101094.9657473315	114817.58843951454	126022.64433374461	124811.71095402757	106947.15282826056	129655.38304417835
48.10684733752118	9.642417459376949	0.24407633423346423	459585.6363070047	530275.4367761245	77213.92350314611	103253.40099404825	70999.07238765896	2662.914364060565	525.6621325017727	102600.56010985328	121494.30515213643	130195.40244308364	124695.09461881487	499870.2143959657	562529.6303596642	113548.23589330049	123054.87469125555	113269.35505625998	121583.1544910703	121880.51426715335	131597.43167852957
39.816680661070876	7.514929235532555	0.1788066833722144	679640.7983255623	572404.6819305235	90383.46564097102	96134.55010963933	80353.4955640619	3024.2817754116245	569.739412889733	90785.52766152886	117320.5214761621	101207.06184655537	120276.99168430944	734774.0687256507	595499.3302030416	129943.49225505893	114436.12065933195	132461.67857873326	138441.5165330582	100907.91092043518	116748.62565605261
42.62420234494767	8.42344783658573	0.22976520347192847	536914.1031094296	637730.5492743242	88395.84099503493	98666.74784167112	69642.06409247758	2192.752603541541	440.16437650158565	112575.40381547826	122985.53844270983	122151.36451196067	154915.01324914227	576660.4439055746	670073.7815891901	122904.24784088675	117499.28933972116	113106.27335669528	99779.87459796322	131343.78579943845	150644.47170750608
58.802672385256166	11.774934265236535	0.28935268105762335	513183.9488016031	551042.7156971489	72044.0465589565	98969.50902835684	73864.7001995507	2709.0205011486396	559.531991349405	93220.2014475432	139135.50733699402	129620.47498288378	119578.20128489047	560187.1275060266	580834.7030315617	104510.15799611223	117865.03747655789	119999.23842494802	123729.2080780224	151045.03426262925	119578.89845592668
46.07948143489757	9.120348785867552	0.21968740111685878	580972.5824525792	551089.5684029756	83321.44799589855	84318.7775511835	72945.79581113746	2483.6581200649343	476.4389857970718	87047.91806218607	125493.83674974242	122985.6826834351	111401.303921765	634517.7343468252	577316.8650868516	121117.86212244027	100177.72743737527	127029.98934621346	113252.98703775465	108163.54557471994	120517.58054721825
46.44308220485198	9.17574104383393	0.22916647324739015	491563.10188317776	591166.4239653792	82178.70618702771	116836.7108267108	80146.9020918731	2559.564693858896	509.9388722526158	86976.9165605317	124763.75835912152	122011.60066133013	139106.42066932903	540874.084025338	624312.8043594527	116791.49899663695	139563.4018624179	122309.47112196793	116777.80499575958	126945.6401624712	117234.6843984999
56.94795659574695	10.862241896557528	0.27588036873504684	554804.985560546	485548.7565497335	68154.8455773097	79435.54827071217	67521.79246706911	2534.5382686888897	474.26927110333475	105162.38306241277	127372.9351364831	105429.42769294948	119027.66105268782	598069.7864471643	510105.2734796519	103120.60913831732	94301.92297486716	120585.43009364698	115615.24709104878	98328.13768389038	138784.62863556237
44.645828462960964	8.714055332861339	0.23986333559189124	474857.2247832617	561898.7776885335	85181.29991527963	105628.32610398903	61885.50620419526	2841.877601428159	549.6886991244563	105371.95846701441	124232.90339929874	115788.73108900434	138100.88221324558	514759.60290025413	594738.0243227042	123083.04802257086	125935.4803889506	97560.31068363028	129921.12363043588	111881.85859965344	132656.2283056402
39.66343555420182	7.3841414832667125	0.1877271875502433	514477.22585619823	485015.68370113295	82343.85307715213	99127.18533849948	68087.83538844554	2757.0884755455145	541.9851413819324	94137.6697775849	106447.7127546344	96147.71871413886	120483.9329001269	561077.3531228021	511521.5307118034	125045.20551372172	118056.82651986035	110309.28427570531	125968.09113666455	119709.95909650427	122023.17278204205
