"SosActive"	"RasActive"	"Raf1Active"	"MekActive"	"ErkActive"	"P90RskActive"	"PI3KActive"	"AktActive"	"C3GActive"	"Rap1Active"	"bRafActive"	"SosTot"	"RasTot"	"Raf1Tot"	"MekTot"	"ErkTot"	"P90RskTot"	"PI3KTot"	"AktTot"	"C3GTot"	"Rap1Tot"	"bRafTot"
1135.9619118908324	229.38984589828993	6.023397037068874	1123.5448720503452	13330.80481330412	8414.750952057559	52596.59535052737	53245.92973446166	2711.2078252190518	530.8318194796085	32.84366806210133	113038.72775661797	134934.58091830427	102805.21404940114	541213.26001211	594947.1039183562	140721.4851392325	112087.41537584952	117437.66265939134	123831.05445314868	117670.87333094592	130836.38305854207
1257.797160968965	247.77719290852536	6.861492362909015	1133.7016410272856	14231.730830497601	7786.666544186271	57370.36494524154	59870.92854375716	2333.829868590124	457.3600775495649	30.014664639752034	120229.00762757711	120613.97282679591	133931.84095139912	579677.9392550376	650653.4978846794	119879.853289684	124115.55444479582	126244.66356414407	106306.77116406776	118078.27733591259	126021.98253408712
1186.2679468727406	230.66104222178984	6.819647967929908	1057.3528905965966	12884.120838568973	6811.747209114292	58821.240172688835	50141.33665996945	2421.922634928645	468.5781283842615	29.319778697548344	105736.66729508602	114108.82522600172	137026.68177943633	548519.3167793906	619783.5439129855	114593.54337564451	127968.08968038022	103368.07565696171	110389.04956544677	111942.56141371225	120743.57060405659
1279.3962310003524	256.8957090882065	7.374617087820358	1280.842820437401	13912.25414710136	7544.805717787889	49973.891018632545	57267.42457868297	2564.8640030898764	492.63760185689904	32.04254866256212	120309.10607580392	131415.65733890203	143008.7798894147	616835.7292139856	521445.83609806927	118506.8717886338	105505.41812155164	130884.33203673504	117024.02850637023	108719.84132801661	126966.67453803669
1169.3832918011428	234.4740236981397	6.1672069185415435	1100.5990829761597	14693.938193346774	8857.383247785287	61676.05677732347	65360.236738072126	2706.141260772239	531.7475165667237	31.397372623514208	119806.35773237595	130545.91779788159	126070.19462355664	549372.3786731184	719693.8765830686	134225.59097378215	135492.1509323094	132867.03265979036	123595.14951378954	119488.65446427384	112428.92911795115
1466.404532382731	286.7677274055494	7.023747467292322	1184.7572097339234	14437.337446255015	7370.769275459624	53693.12153529232	68776.05185248912	2621.770637096049	515.4054487801887	32.911855765309795	136593.4162121398	116919.19237371406	108370.56050599535	557042.0072701151	620957.8945683476	110948.62154914252	114587.84965858035	152168.76801489765	119669.28031575799	119713.7978106755	112389.87923497605
1416.265551917888	284.91412157880234	7.860621881435552	1238.2494395578503	14860.263753667212	8044.88752303317	60838.16794213468	62460.99929954942	2358.0403193034476	445.34064918962207	28.77688820422105	138097.58563694093	132588.11648271047	138542.0265157898	644862.5731848502	606658.8836083261	118785.65174602057	132990.9096969474	127651.89352174559	107428.18642440981	101777.07753525328	101785.67946941464
1247.6058293835438	252.0097750988996	6.991229620890851	1113.9552618125706	13786.864633675534	6926.451147335749	62201.60725872917	55278.64019335679	2285.363055401422	431.6323924741895	29.29828817473902	112230.92450422196	135138.08393518013	123920.40743243309	578688.0321841418	635836.2959449323	108632.80570716686	136801.71466077855	110962.62555070932	104062.98215633244	101782.85760878929	128910.13071424398
1332.0233201355438	264.6233710568366	7.397645782313004	1265.733122677884	13736.626023761164	7641.606669344812	58687.38534687505	54520.31263940549	2971.6954702962694	546.1573548107743	34.39452853312064	126198.22080031838	125189.57833092238	124987.46261442215	570019.6721489858	520669.62706649106	121892.26996892644	127448.41257101767	112954.64600872806	135982.83049273794	92191.49563532165	123265.80963155915
1304.1269337570727	252.01928091348103	6.342612026110058	1381.0027397790507	15269.394797255522	8993.390192704328	58506.06364739922	63244.04824981933	2728.136717007145	557.0170693160409	33.82995518012714	135062.46082798816	111262.28883301509	107336.40665826632	657353.7516571939	536321.0879813104	131030.27934675668	127039.01987893728	132247.22779594475	124619.40724066118	142503.10594765437	118348.56026866731
