"SosActive"	"RasActive"	"Raf1Active"	"MekActive"	"ErkActive"	"P90RskActive"	"PI3KActive"	"AktActive"	"C3GActive"	"Rap1Active"	"bRafActive"	"SosTot"	"RasTot"	"Raf1Tot"	"MekTot"	"ErkTot"	"P90RskTot"	"PI3KTot"	"AktTot"	"C3GTot"	"Rap1Tot"	"bRafTot"
112.32934778499447	2209.216846031036	59.31218837080003	6252.206265183701	68443.7721014755	30158.836341048966	98593.15665409599	76335.67045579042	2743.711205471967	536.3083717065564	127.56109072712805	113781.85479474826	121027.00226476569	148760.51956927232	635650.6896837876	570229.3328248682	117925.4985885319	116959.889649327	124322.13135428728	125344.85688772952	116854.98549134289	126880.63744786235
117.4240595807502	2226.9822954301562	58.75891580363138	5922.507609973778	71581.42151154394	31665.736572039248	105685.35994532557	73733.059131214	2467.1883351250617	479.1989021931474	124.1528717156003	124839.06455637232	104709.34290047022	134285.20959470593	612893.7784035251	655061.0653867753	119818.32162856677	125510.07540637851	116661.4480309285	112488.69821232489	113755.59278360508	123213.52777482689
92.61097435377353	1858.525376976838	48.42145550261709	5481.180930372127	69482.51582050738	39585.88916737499	99285.4404367063	72174.9231614394	2799.0437829133994	550.901642204179	111.02677845264584	121974.37146827175	131998.32388595922	127894.51467752217	655605.9510307511	699872.5309781727	157019.04843313308	117864.83113233415	117028.38639534521	127923.52623887386	120343.27304270481	129108.36299525607
116.38992453663968	2294.610216173941	63.738698309043976	6514.913491508288	70018.57004047057	30324.06398101434	105695.28395046356	63659.81102554594	2693.2902456161687	549.1127063914614	136.2798313667749	118603.22780670559	122327.58242419647	130672.30833174179	616780.0933269147	557893.577847517	116417.19349450585	125507.36697403886	100390.33481844708	122996.8687899623	141496.23817290805	136555.44648350996
125.07010455919405	2477.4296087376147	63.30037691237666	6153.366884980185	72931.16907663626	29854.444395343573	91384.46792448884	75095.89686544082	2628.782094275854	512.5340390337062	132.8030371968473	125705.39509189692	124950.42799756152	123641.690996824	591767.9390930684	638427.3436260388	110729.50601273328	108237.77807196259	126257.20804615699	119995.35089920257	115594.20513078067	110023.35415799353
120.12960373288534	2326.7717524647096	55.995912030693134	5578.729720938796	60633.28741835246	27096.285768722395	102202.78150872294	81610.90465147067	2385.3733602120888	459.53259652887635	118.33102493067001	109811.56392288381	113715.71969048123	116323.99993237389	605026.5711496271	558677.4103392088	116253.48231110422	121286.43717481251	131215.68855729187	108694.70595591953	110006.58275787378	100790.66771934011
132.5955444028734	2677.948756539327	64.30302532349356	5987.33593366665	59812.10057072443	26409.380451901983	100406.12183642398	79588.7902474588	2422.9945261728426	489.5913541984007	151.79050407850582	118450.33041266077	136390.49009264182	110807.40707341896	515943.1272973815	500129.9979664847	114376.49518199725	119049.39075444778	128802.77064902625	110438.75347264267	135478.00871593633	131149.5595009451
107.03506059185058	2112.686895084434	49.825925340969796	5440.385075325597	56166.60082370139	28388.209799472723	109827.840523177	83212.18061672825	2616.718275471765	523.7490308323942	123.03448227572184	102149.33806344046	122833.35137900953	113503.74949229858	593934.5352664245	518662.2607536541	130791.08777478428	130542.0186122644	130096.77433865453	119434.33858929023	129652.55990684243	130102.11772865042
121.5416015043286	2350.5677886942303	60.825356120421866	5739.058163719146	68175.90789291184	30928.816105663318	100748.93457453052	75324.80717324269	2568.972777622015	505.41157937360697	125.07324990867113	126369.22691251243	113046.33450469993	129468.24823070799	581276.2974920274	636874.0447870761	121597.96070423367	119528.89101514067	121546.09390437002	117214.94870660416	120101.03564832552	107741.59496567777
118.9088829896309	2240.171120791258	56.03679413628376	5229.573637136205	62031.249737801874	27876.104019196773	103882.87868172042	71924.91088444187	2980.670101811351	558.3142821866554	120.63632824572497	111702.08556411498	102148.11178939958	111799.35067669791	554924.2107617944	630940.8982922286	117590.70050670384	123331.3664956817	114505.9235835991	136402.309951527	98759.75092876988	104301.99831936814
