"SosActive"	"RasActive"	"Raf1Active"	"MekActive"	"ErkActive"	"P90RskActive"	"PI3KActive"	"AktActive"	"C3GActive"	"Rap1Active"	"bRafActive"	"SosTot"	"RasTot"	"Raf1Tot"	"MekTot"	"ErkTot"	"P90RskTot"	"PI3KTot"	"AktTot"	"C3GTot"	"Rap1Tot"	"bRafTot"
385.3087801007292	77.65317802332662	1.8318917259437248	783.3935660344747	9615.64740486883	5512.531593760869	112134.71513436144	86497.6767751302	2559.1872033101945	493.15131869410664	25.530683382637207	114116.53312304636	133593.77053082682	128410.9426747356	535501.417901157	624578.9384182774	123793.91458926322	133822.5748925928	134292.84052732142	116760.26624521884	110150.53846774247	149591.41514940286
462.1522072103597	90.06784813252554	1.8647655627106392	710.3585759973536	8428.389608947686	4552.635162653136	101783.88303983357	106321.44098709832	2625.4275969713003	509.0403480188646	25.052129008911567	117973.25101699383	115110.20093530687	115614.24448145335	489395.5847571279	591331.1329836716	115009.07478049357	121256.3027598801	172764.8185952771	119839.3445831049	112956.78191491013	121153.36945801062
425.51084585747725	83.29110722514275	1.9261999530183458	896.395121075758	10163.936926858609	5375.107486721614	95119.03422601086	76939.99471175045	2630.3960004474957	515.9144723561553	24.41983857230653	123708.42653257445	117257.24957764825	105357.6859726677	649907.4322687474	552856.7544635388	113191.30822661173	113193.16661500737	127237.96856084844	120070.41088973673	118542.68863712403	112718.96189203435
444.20580486142904	88.24407965700112	2.147039475121806	765.109646817781	9335.215052655898	5768.137296512022	114490.64670771021	68424.06349155093	2351.7341815499603	468.64369847191745	21.818318294580777	136905.4865817889	125062.7044802064	106687.9881242772	604854.4271928719	618491.4603325108	134807.22255814078	136686.1757778379	104854.77732825032	107136.05200125511	127055.79643104562	101941.76473769083
347.4768905090178	68.0069709650627	1.5770613321456057	977.002977998167	11287.930409457811	6111.541871036547	85726.33534169337	81531.22559480887	3316.691897901681	634.1828345967141	27.721745752985147	111772.88693322446	117177.80641060957	113441.72053343976	635228.7674331655	569696.3109319978	116864.86451345666	101862.7270695146	141480.93366393555	152147.2588415055	106897.6504786899	102538.81829627775
447.5832740040162	89.03524184239133	2.138834168366187	909.9843298044968	9833.530954140655	4687.060125086025	104451.95673831058	86669.46253802154	2933.907456867728	563.9432650471744	27.335844568740193	116807.7298338338	125822.9997507107	136173.37886792945	582478.346662724	514354.2124545206	100525.18749046615	124490.33856033486	138367.98395274417	134217.19119299005	109095.87086371482	120814.25985004393
340.7812805947456	69.18567096618534	1.603344028560491	871.1735050815005	10818.185316894534	6212.210430193232	117850.7071189996	83424.80850006375	2837.981473506471	561.5642846276328	25.699885530502318	111073.59366789453	138359.59284613281	116391.51030828142	604431.3877076019	637102.721788177	124720.0531695404	140783.36826645507	127023.95717231199	129739.37299403994	123186.78940040516	112281.78062440424
405.39644198842745	78.29047077034294	1.9878510404791014	896.0293849886493	10751.47458743022	5197.30815752279	91600.65285787158	71835.64934941554	2847.032645380341	568.1146686316798	27.253035324702598	114609.19305415692	110846.35021852505	127208.40468549065	577616.8493305115	603494.043521567	102568.8301126189	108944.50798545347	120486.4821764746	130161.61714416386	127895.50771642869	123396.26565317455
405.11216800310086	81.67194837488726	1.9941608080553686	770.0345592055728	9118.218434834173	5391.454031028733	101410.89964509802	85290.94440553006	2289.2472155919772	450.85589530197694	21.817891567922214	117954.96674787393	133809.77306557467	140355.98444909736	613658.399214571	590007.1715128956	127981.96402444327	120806.30236109684	137749.24850178248	104242.74338914503	120615.85405659358	115194.41064200984
367.1458910535455	73.1122245656863	1.693338087586102	951.061501377944	10160.137708779492	6124.417409375606	96755.62342943363	82170.11119637954	3226.529360650107	635.1165028272278	27.921890044116946	118425.96854882335	126419.10577003889	114076.0689015119	608812.0627287443	506019.8945140653	131491.93965848608	115173.77979926512	135182.07195012044	147915.02943010302	120460.80641902228	102119.88540799235
528.478164734885	103.98783275508102	2.412945529789543	591.2660382262877	7305.942986394043	4293.776579902825	121129.06027394925	86510.52560717762	2120.0792619834046	416.2731379084143	21.97874041396092	129278.21674642999	119928.11758095867	122102.35175239215	445852.6110186584	629582.8228735415	126025.24818682148	144771.78824830684	130524.8454129766	96422.80363779001	119027.4379582268	125952.95603778657
319.41817692892374	62.72264456474069	1.7253699852421094	888.211039753742	10378.293188028523	6642.658639284988	95592.1661513066	53858.49315026318	2506.4924024138427	493.97958830968935	23.951639661260117	109969.16412472732	118845.07853582085	119035.7551061946	662243.7259448698	578910.1906802744	141125.45044560704	113769.18192480278	88094.06925365292	114312.92230651173	121001.62693747149	132469.26994202365
383.26749441301314	76.8804843617366	1.90824969766519	763.808203040671	9249.713436997803	4865.779513095077	106340.66993739943	72006.75196323989	2367.4100131672903	471.3770446202554	22.719571016654214	102726.34510936934	130699.86491050472	119257.11253548258	585490.2662212498	611159.4090946078	112032.27567731352	126784.22670560717	113591.37361405893	107862.29008717416	126585.16894440039	118739.8993520069
321.8681588511072	65.39113193572604	1.527935697921417	1027.2275646517342	11465.494703017852	7598.797284831144	90719.01352358433	78096.16629795081	2742.00503959734	535.5115888115329	25.867984050283848	124246.6607980914	138822.57334726694	110242.17178005766	726125.0397824256	540925.2469992833	147726.58720459123	107882.88906587099	131892.03172139253	125265.37686137202	116429.83213726903	131978.10619825032
386.10357965850653	74.899586447591	1.897045876072893	725.5970407185566	8277.903291321283	5225.080050727873	92657.79990549493	75817.86301341192	2397.1297415013687	477.9062365459936	22.27409209641773	109526.02707393373	112903.19147744076	134895.6401375095	564523.5651196482	556578.0010834753	137527.41885140832	110221.48215366497	126744.22669514766	109239.6089926167	127320.88955778851	109810.47219383596
429.6981532990057	85.86084340620401	2.233823438045153	927.8167835278662	10440.512784966953	5921.320452453101	104378.019342786	67478.35140951739	2545.6359502283503	509.76322284666963	26.40863284651206	135224.0471891164	128397.64761274168	127321.00060555062	614783.2707303151	546767.5419665626	122742.25954886427	124401.39479701713	107066.57243456326	116130.71856502416	129926.07513397596	144869.43694950352
356.76108926753307	70.86700615928466	1.7686001812266179	949.2412177152888	10818.072265470748	5798.087252195911	98432.5942858937	78879.41386985208	2948.8882835345676	598.6653360623462	29.294883706943576	109946.57576032622	125007.37302940764	135508.03606926513	575813.0324963738	557627.0465721241	115274.45404750016	117202.83938016149	128673.73448688869	134917.05321076486	138619.28765210867	137558.51238181486
402.55500838117155	80.37735702523797	2.212488253004629	808.1460041483807	9141.861747232533	5354.713636750348	97072.14027416828	54663.00454724517	2467.9149330305595	468.7304767447379	22.278856469239624	116551.75358356154	127959.4790178805	120850.62674877528	627780.6734648641	550124.9975363626	126612.25006802595	115555.07662663954	88879.25718957142	112522.4125554388	104020.03992582948	111939.21779910203
398.30395892574506	77.2967746434543	2.0719724844516856	903.361482205416	11687.20325868329	6233.962423346865	74790.2159118904	58577.0092559102	2955.4836962986715	572.6663718640672	28.304350217623217	130593.4911347062	113089.07512166063	119689.21955638216	558610.9419470506	681321.0768574489	115112.30102729522	88711.72896073484	107160.60696230587	135225.2201545664	112702.37384788375	135890.3869567101
364.0064968289523	71.34863331112732	1.564617644508436	913.4272870859455	11603.406861388698	6343.202220182836	103545.9784611211	85799.76249420365	2930.881135043253	586.9635337430321	28.76392612658541	120868.38029252652	117929.23367483649	103339.3250405376	566554.0297538479	661313.5657615516	118326.68830501598	123395.84261238138	137421.70146218862	134075.82828019455	130027.00912763362	137160.97058725808
441.1287486083979	86.59858851408521	2.0101611866314846	834.8512584491922	8669.871123517441	4890.519560021008	99032.75986459608	85428.46975881325	2151.531227485752	426.44102745894924	22.24434580227214	119004.51125997941	118720.19189274339	120362.33643710484	658542.0606895024	484465.0750400712	120983.834855873	117925.83100725112	139344.10620135936	97875.26679774285	124007.63203048916	136407.9816695577
424.46010398710155	83.88435804199389	1.9546100280548115	896.3569114155903	10384.102725668668	5706.845492898885	117086.09623333406	79792.98809277985	2929.3624324043	586.729260902248	28.30867941648921	129553.50336957577	122211.49826553496	112048.27210633126	556091.9224105863	571361.5767341318	118373.92874487049	139847.83604365724	121662.32348060541	134004.89028323552	130097.82428342506	123495.72369046995
449.2565488099714	85.1753775987943	2.178278628132762	784.563027256732	9180.534674361288	4909.78576336737	92360.64198639947	68827.26131830647	2836.479234119697	551.7830296957012	25.937555311921308	121617.4719408131	103031.67386449031	123672.390320883	520475.69664881215	579310.2578949935	114115.51368722532	109860.67998900582	114886.58298709642	129669.29768514688	114539.24866003651	112028.78492349123
304.2213613355158	58.943792525235565	1.3768073551905928	928.15942743467	11128.898928616623	6693.15299564287	101374.22026360154	84544.11719221923	3104.8893253602437	602.7534753515392	29.2784281524622	105316.37999140339	112328.08538106953	121110.86073486171	569906.0666335484	603085.4456323547	131729.59912801094	120766.80039202877	136526.88132563967	142213.95935975047	113601.13541609702	142655.49809358033
357.6173631626378	72.7220784132819	1.8929630097485322	755.7344838791308	9613.484758857612	5530.415170270104	111897.73023896963	77486.82203882211	2445.9269181687528	480.6740893597029	23.004588692940786	106054.06787090976	139460.65948650727	151952.23941177427	571553.4795491898	661411.4129526872	124286.05283834731	133535.60326087108	120075.27251220908	111502.31809626268	119517.53403841675	119737.11808091565
311.84891443516244	60.194466845190696	1.3585789795124765	1091.1280356201094	12880.234821888715	6694.863752750031	111121.63713898933	95796.73996359805	2817.9650527224353	558.4035905735261	27.577352365001794	108025.92077625392	110608.86705457672	129069.6475258526	730829.9002173255	589953.5100378679	112407.54457482083	132595.06227772907	149675.88572724006	128805.78664253191	123964.6580471458	147004.58009802416
413.1092255358749	78.63471073845803	2.210873804956838	1020.0326452824676	11286.926434986213	5713.963392607633	93184.22580234321	57270.65755481917	2922.3027338894667	580.8505507068477	24.992735548721132	126147.5827352181	104632.5366006532	135129.70988135837	726142.4154602729	533847.1998381473	108304.73128186543	110856.49904119635	94794.35348616856	133675.15492123284	125669.43561864954	92935.19585890816
445.97894767048234	89.67748857493733	2.1759377441431416	701.4029123450392	7938.794448521091	4686.924733909948	91612.90862252319	71477.48857773055	2483.1586776463514	506.5335890985419	24.967774111193286	116378.62823047869	132192.1112312841	110854.79642557281	478181.99697562895	549671.7117957001	127060.62267947366	108957.12235831714	119860.85477526952	113229.80750193683	141835.17813706174	121707.99621683714
526.5092359090414	103.5710508419818	2.7024751011590427	646.0651430017726	7900.343019793788	3880.09788124849	105322.44370047525	68673.70532703996	2137.0444807501067	425.75085207377924	22.39525758426765	119272.49243212886	119780.8682063766	130993.49207416245	476183.3486611901	619645.3330852569	103009.9285024512	125542.77790611668	108622.71277727111	97206.18242080444	126881.80007307943	126381.1472942383
525.8898917618537	103.71191159097063	2.630222111364709	976.3447433611776	10848.164908390914	5597.2756217773185	96499.14287100323	70962.81791328482	2745.3313856313116	522.6635072219501	25.850155198567233	158765.8212527683	121107.64102065281	124815.55032883897	655457.0180413704	536796.138675538	110428.0214310889	114857.3882687501	116372.46602848597	125420.33315947872	105023.3441873938	116373.26364589889
573.827733033263	114.61968283598098	2.7753769907639705	855.0904883572199	9049.834059097071	4141.60057035367	109647.37535850517	79693.19958084391	2460.2968957370417	467.41755585152026	24.04152467229612	136788.33678098003	128207.10542229444	124869.14440913012	603986.922008068	498281.8431183394	95701.99324941811	130790.30978102768	124538.08405950268	112168.95098834655	104134.38428019409	117224.4829998906
389.20269148023306	74.22377092311002	1.78187520148687	869.2025757867596	10933.126655004908	5937.303519328018	97567.94573906084	78191.06345776879	2508.1926567478135	495.68964026244333	23.87097685190406	122502.18461147275	105403.7533588161	119148.22121360783	646872.6217156354	650408.2921168326	117073.4378875603	116156.04447944826	127988.49540857691	114391.85960772574	122475.10760010319	122137.75413455663
399.79430493747583	80.50742550347663	1.815485899952842	991.3716542438445	12636.204873903458	6592.38178997566	100885.32940546407	77087.70438913605	2768.331785500453	547.4180697116907	27.050528441245316	137373.51790863601	133088.48801666958	98810.87808050979	656809.794499064	665657.6053241828	112751.64185215207	120169.98463665447	124400.43599177295	126491.9988922258	122819.06539442785	131825.54591496498
358.792002726971	66.41532070484935	1.5945645108663624	964.437142822623	11770.942843809526	6761.4886006839215	111626.78665443929	87102.3495262623	3121.636926763726	637.84257087597	30.877139169118834	125657.60154191137	94208.35128882913	137002.4254844758	557799.8760104864	620556.0591742918	125313.26047632353	133207.69709281417	135491.55904275016	142998.2988761181	143077.49335294648	137819.78725418288
355.4457274090736	70.04726210939009	1.746339434438348	776.4831474602962	8561.61514958235	5084.4431655460185	113977.60447424553	76086.21139492173	2852.551681729402	577.9055865874673	28.03255195063459	98522.20076790046	120703.10391565395	129028.62720066727	482953.8288363153	528934.3995572407	128296.48188378783	136066.3691484414	117045.7324267439	130419.11142119949	137232.70198687847	133216.73140251372
