"SosActive"	"RasActive"	"Raf1Active"	"MekActive"	"ErkActive"	"P90RskActive"	"PI3KActive"	"AktActive"	"C3GActive"	"Rap1Active"	"bRafActive"	"SosTot"	"RasTot"	"Raf1Tot"	"MekTot"	"ErkTot"	"P90RskTot"	"PI3KTot"	"AktTot"	"C3GTot"	"Rap1Tot"	"bRafTot"
108.38016764748417	2091.8684344732746	42.08547286040723	5847.272791075332	65205.42345549658	29772.267618299564	95572.06106665138	76110.75999064666	2616.300597478787	501.5001323646494	112.67363777872977	108343.32502014893	111976.80961283013	152361.79280743076	729614.6337678535	581860.6095326557	121097.03043547006	113344.9415980585	125571.94800784257	119414.91675384277	107853.04774842858	108482.48410644947
128.26063517613477	2494.04579694263	46.67478733669493	6691.426774173718	81984.91279430174	31607.88423535494	111719.7418766336	72802.33219255928	2758.249684614189	571.9530948883404	141.92821556932083	136372.24317935313	115648.52079087308	114155.28998379223	678852.93211299	675458.9577925724	107310.67462030292	132742.4826527569	112726.53797099345	126022.19641061003	154188.54127385595	121103.12399668168
118.08467931129078	2332.6173198447887	44.50533009443175	6391.623209826931	77263.94095572835	32578.565970227446	95108.81719682211	67939.15078236302	2655.6603459064295	517.6657218499506	129.31424158839462	129092.99726479528	123386.32981821494	112013.85064820196	707098.8588450633	659429.9183261638	116150.14097875182	112741.38885569051	111961.98759159811	121245.63873735056	115496.11712553624	117763.4062501123
133.96948665923128	2588.521291477592	45.316091742758985	6188.637319986285	74898.73269528993	31716.484598089686	85762.7296757529	81218.48266961778	2424.6465176178417	496.237351492826	143.006245531485	143063.00137067842	112793.42267249577	107837.14493583552	623030.633203372	658762.9211272693	115685.22291178523	101473.18389422398	140889.5933835235	110515.35828947536	144170.52661285282	121307.53763378478
107.73652620268555	2138.4641815463465	42.13108675405626	5144.633864537604	63251.61681552309	26020.12846084095	104416.60374560297	67988.59560817396	2479.0250157654446	461.97036968146983	126.19230684578909	94534.69369828442	125857.51660075814	123425.49537661504	574977.6124671592	665016.0740568262	107337.64723642475	123997.30411270667	107878.78836901044	113037.96720738724	96835.17609564726	146205.39882464797
112.73154570351485	2285.524421044459	44.92895658880771	5535.498942144765	69580.7272971234	30668.031389493364	98545.65075652154	69069.52110112755	2689.940179125302	540.3267323985776	122.32878354753396	116073.15244149603	138638.51627767194	124293.13710901924	628211.6338933797	691365.7703826834	118460.90072286435	116887.45296924851	112209.29512300807	122840.92414393277	131806.0424717007	105078.2954017479
126.5105068398487	2401.2695279972027	49.821224737569885	5614.972372206159	62638.20882566581	27073.781914712476	101615.87276169535	60201.58164308336	2344.866753438824	466.80731926283255	127.4672721063991	115661.22976445782	105158.55665568444	124216.62782001698	598064.016060777	580148.3237034772	112976.42852035786	120563.40679330371	96298.0632874544	106817.94559006713	126483.70308266193	111579.0076993552
114.80095363843525	2292.9410119733016	44.20464906527387	5821.65109188999	65687.31626845764	30605.97384773584	98415.48518643236	71381.47139887954	2721.799043020541	530.815716551995	124.55337295818828	118011.85777599909	129462.59809029501	122048.0863332945	658068.7259277067	591532.7515873242	124027.98635880557	116729.20414223401	116127.06037021743	124324.24893177541	115739.56394475035	110012.23338759938
104.27333954501205	1963.620181038599	37.982620007277156	4491.852765469626	54050.177941365204	28719.71938836688	108720.39975252359	74456.46162338511	1966.3418872109785	398.6167032326771	100.65269769291207	100595.42195680721	101785.59540026441	131102.08931684343	613789.6183986533	637988.4252504453	137120.71554533663	129236.44764694449	116545.09974545833	89332.54656652395	137549.64449871957	105803.78396615759
125.08760521727244	2509.959753418898	51.36211840139306	5796.2298563786335	63428.09177255348	30233.52390812344	114926.83452194948	72388.24336976865	3227.454690216698	617.0067009497327	153.16046098989335	127278.96902640001	132303.44050782124	148063.0592032267	528894.3966723342	565987.9505181056	126075.64736082497	136619.47788487136	110898.98896834464	147958.43644803477	106808.48962098386	140048.1275936351
122.27815051793262	2464.2553286034263	45.84521489381807	6050.135176917848	64474.96218672018	28319.414511389376	88926.2203981427	68404.75080869992	2876.0843034612817	567.1444819539432	140.23201431645077	116698.6134168956	134920.78018253404	105087.43874842816	615709.9730379157	547376.5087863083	115774.06476291455	105288.6928562805	116057.49046618401	131517.27078387517	121349.82740907578	121363.33693358088
109.9783266515882	2219.662038060643	42.67733511165097	5501.061590312649	61666.46718764225	37310.937509759635	96369.80052341588	75772.26088510234	2610.7637211560127	502.11690904528405	117.92638262479083	137143.80559880382	135707.52720213673	130540.880766726	652944.388901777	583219.0585446148	163224.88448714837	114280.48761318185	124559.0386009367	119157.46554292714	109302.77727998975	106380.20121985764
121.25745886720333	2347.4722174570165	43.7104139082043	5328.505911981618	64523.99515323109	31225.504613674122	98612.46532082725	75123.43930335328	2467.3917263171393	464.5246723822371	132.8979040360321	127248.032497737	113507.69092564467	117217.11630776412	566758.0694902012	651585.11787139	128717.89248931641	116955.590675999	122282.99442424391	112498.13558430548	100582.90389827461	131877.2777187767
108.03950877354795	2189.7428372964705	42.35244562546079	6054.056557255003	71150.8165402319	32634.005989574434	107474.84840527915	71107.48148109956	2746.935972489883	534.2916484464537	132.20121276788464	118096.28883723532	138391.07369185548	123039.73433035355	661972.072609079	629691.0145768292	124422.0604186118	127679.90702153865	111680.29697203136	125495.08474745354	114463.13581966965	143824.5715333128
131.22114514081844	2459.745044968884	50.57619843140532	6237.279541389605	69030.21583980194	30079.901481894434	107019.98067444417	70813.23839130269	2195.3724528970265	454.11909724278263	136.40116237809053	132993.07991626888	100446.9090525646	146297.95843373012	633560.1147965728	578990.3515995281	116762.67686240558	127070.8023333651	111390.13514472939	99900.96106023497	152172.06347450172	126924.61350503031
145.34718147206448	2815.5667476813437	47.07923108961282	6260.105934579835	69211.4706881445	25723.24130360994	111596.6549784468	96412.91758399451	2589.079310664349	503.28670426291234	156.66994483757995	126809.07920992518	114107.40780428865	117429.28189896184	578083.0335439207	578341.7565279572	98442.84118318647	132519.52602189351	150417.36463211852	118149.39043182431	114158.93165382947	123794.85737115022
136.12777752544514	2778.0192818136006	56.48413048357426	5469.783955735655	62318.27169305521	27897.864020732122	103684.28510138098	71157.44584830846	2670.3262203059317	548.3369117688377	157.49020630359078	128312.2687519121	143303.3910122965	140414.34886642528	472602.03283503937	596772.7751274583	117228.77828861382	122978.25853762454	113340.68821082941	121928.05046899339	146615.4295883805	124644.34940977485
