	ab_name	sample_id	treatment	Akt-p_4060	Akt123-p	Akt2	BMP2_4	BMPRII	CDK4	CREB-p	Cdc2	Cyclin-B1	Cyclin-E	EGFR-p	EGFR-p_AF1095	ERK1-2	ERK1-2-p	Ephrin-B3	Fak	Fak-p	Frizzled-3	GAPDH	GDK3b-p	H2A-p	H3-p	IGFBP-3	IKB-a	IKB-a-p	ITGA6	ITGB1	JNK	JNK-p	Jagged-1	Jak1	Jak1-p	KLF4	Kallikrein-6	LRP6-p	MAPK-APK2-p	MAPK-p38-p	MAPK-p38-p2	MKK3-6-p	NFKB-p65-p	Notch-1	Notch-1-cleaved	Notch-2	Notch-3	PLC-g1-p	PLC-g2-p	RNAPOLII	RSK-p	RSK-p90-p	Rb-p	RelA	RelA-p	Ribosomal-S6-p	STAT1-p	STAT1-p_p91	STAT3-p	STAT5-p	Src	Src-p	TGM1	cFos-p	cJun-p	cMyc	mTOR-p	p63	smad1	smad1-5-9-p	smad1-5-p	smad2-3	smad3	cluster
74	74	plate_2_201	X	0.0023204689826747	0.0025208834090247	0.0019024199651159	0.013191977270055	0.0101301699803048	0.0075416932271417	0.0018037953316538	0.0024126997882296	0.0121770640981077	0.0059627127738088	0.0014878394772825	0.003178460809631	0.002721564906146	0.0029659592365668	0.0038595884317088	0.0065324074315472	0.0014974991293306	0.1334279983261546	0.0047951907582812	0.0033269649028549	0.0031003859645352	0.0076249451751607	0.0032557834244664	0.009238121335361	0.0040872279268802	0.0357985710172291	0.238318817714068	0.0050490929778691	0.0466646225019029	0.0043846845695644	0.0165670792369689	0.0024266470562906	0.0055764226494589	0.0059889355616811	0.0108647779853219	0.0073552622319517	0.0302661501388638	0.0035988074131805	0.0046874503755006	0.0012798323096449	0.1308762609974046	0.0025935336298605	0.0053995325126501	0.0070513074269273	0.0019706637735946	0.0	0.0040088752906291	0.0022572808458232	0.002872626022262	0.0119687980677302	0.0013849120600247	0.0020376446384917	0.0044430048408073	0.0020645700141675	0.0151834630489941	0.0030770287609471	0.002010337948798	0.0222313972703818	0.0023684208101139	0.0336703283563411	0.0031329912185193	0.0037693191232797	0.0128929486461823	0.0023125211559114	0.0100200576632824	0.0021968438689018	0.001710898055649	0.0021631975355095	0.0017150907747449	0.0233096838353348	0
76	76	plate_2_203		0.0041658571125534	0.0030578459493559	0.0033478244406687	0.0133649163499025	0.004122893106408	0.0036689381918058	0.0026404486978453	0.0018546889228695	0.0094100375288973	0.0056058813951485	0.001892705803685	0.0028387848002037	0.0036175362009552	0.0025944798416764	0.0044742119294277	0.0020686504858514	0.0031563557887396	0.0391115609128752	0.0043651852077977	0.0031055288641507	0.0049323137377208	0.0064008447043828	0.0030388341713267	0.0063426935647617	0.0050973482933605	0.0287339303868592	0.3224493942138375	0.0034425601085107	0.0143606303636488	0.0054084632359941	0.0471040696358792	0.001228081696106	0.0064780683893693	0.0110068763262682	0.0096602082028507	0.0059221963628821	0.0130579451257746	0.003404687974375	0.0063110065801629	0.0025523636146773	0.0483988647744662	0.0023627281335153	0.0040384531558669	0.0013154150627113	0.0010126692539086	0.0	0.0043101496625385	0.0027669267862558	0.0018422491037773	0.0269338084571573	0.002348581024812	0.0035240240138924	0.0055664825059342	0.0024696342838262	0.0168195558033958	0.0037232577008728	0.0019564965220253	0.0187949819697263	0.0017468031738277	0.0038543243999538	0.0044334329532187	0.0025848079495567	0.0140876869598979	0.0025222783272277	0.0209548137267808	0.0031017887348398	0.0019341155836584	0.0018641005394178	0.0017293429044626	0.0264388201265193	2
77	77	plate_2_204		0.0050603099018522	0.0036900533361079	0.0037948096918748	0.0119576544379843	0.0051928195511559	0.0039034826885487	0.002863700180005	0.0017950879714837	0.0116730503174994	0.0047920242424176	0.0023231376666381	0.0035552059888805	0.003576274315752	0.0030312821491047	0.0042292443591716	0.0031957165969311	0.0025509335709317	0.0420039382312388	0.0040915511442568	0.003953410557663	0.0053151132709954	0.0086390513222081	0.0027077704610973	0.006019979297175	0.0045641234325645	0.0420603272453469	0.4064350920322096	0.0034271656279763	0.0178889268531169	0.0062792687622347	0.0428323836056302	0.0015647924204808	0.0065636344192505	0.0107237359397816	0.0111612909545893	0.0071111324038716	0.014252914821385	0.0030467434487904	0.0057956863218685	0.0028227651396289	0.1031877636901927	0.0020190201944542	0.0040619081123951	0.001407784987041	0.0013475943003538	0.0	0.0038082937235245	0.0020559114682811	0.003045807358058	0.0041513402879781	0.0014945710439755	0.003142673368693	0.0057469275684045	0.002615959159104	0.0220159615835824	0.0036729229426972	0.0017668829401715	0.01988889550851	0.0023851876848172	0.0049243953280261	0.004860245637107	0.0034574469769325	0.0156656484953129	0.0026427357978368	0.0156625683950631	0.0029056602251863	0.0017126986163416	0.0023896047551977	0.0015659345308397	0.0248390020745146	1
78	78	plate_2_205	X	0.0020809837317576	0.0032565426282252	0.0030643643992346	0.0132557374091622	0.006433595530285	0.0059181250759805	0.0021949570219614	0.0016360034076741	0.0097475180193536	0.0064413249797869	0.0019140530330295	0.0031841952984475	0.0042747068601578	0.0037307925140478	0.0042039784718449	0.0040738664424406	0.0022974201018367	0.0846423907680001	0.0040826486422745	0.0038407006334436	0.0039644970311757	0.006100654813159	0.0018075462596736	0.0066743889203505	0.0069658180278901	0.064205030121753	0.3169600566210052	0.0042197471399833	0.0440703186747734	0.0069537931775353	0.0303354039262953	0.001865996357188	0.0048463187711468	0.0056325391001282	0.011868738217864	0.0069637780753737	0.0204668588999488	0.0031899406422252	0.0042843897525329	0.0020330532911507	0.2036574930290677	0.0020270409531846	0.0040154496124061	0.0017081910408951	0.001304929137345	0.0	0.0039445060485667	0.0027768943835707	0.0037367370889024	0.0054927321579319	0.0017410577144785	0.0021193248357602	0.0027378281515489	0.0016907909382372	0.0162690676492191	0.0023995743399653	0.0017942206081739	0.0212263263206861	0.0025026429759559	0.0050512291361166	0.0040554862313065	0.0044115067013084	0.0123669915166631	0.002306607519167	0.0127174389707652	0.0038492636120731	0.0015123066477446	0.0013981851101005	0.0011311079949349	0.0300357007452862	0
79	79	plate_2_210	X	0.0027380462169739	0.0032427693872908	0.0030109993909874	0.0113421185213813	0.0056770917794815	0.0063431349312459	0.0017130006044863	0.0017794850769075	0.0116871438979856	0.0070305077764327	0.0017873103622861	0.0035470685157807	0.0030311194376479	0.0037689642240737	0.0045247277054952	0.0043582975645372	0.0031186555284334	0.094571158943075	0.004211986350879	0.0033351500077567	0.0044643046062242	0.0068870550069798	0.0030264901363795	0.0068353510274628	0.0044993344550172	0.0615197203941985	0.3455417496946256	0.0040607014528342	0.0413604848351455	0.006653119419625	0.0190515175839414	0.0013626072281769	0.0064920632800993	0.0091284714446244	0.0105133563461192	0.0063017139789079	0.0238637835200431	0.0038778860865603	0.0057230958970331	0.0018728954449183	0.1165224209657044	0.0021494606305765	0.003449245227565	0.0022708138717736	0.0010928263401522	0.0	0.0037306124743927	0.0015721572889846	0.0030335983463461	0.0088666155447307	0.0013651526955997	0.0020655891078185	0.0050747289391047	0.0026605724668077	0.0163367650825679	0.0033453909406297	0.0020197887480975	0.0219827106377588	0.0025705854860173	0.0045271487349584	0.0037170114830647	0.0028156084681314	0.0122842892495658	0.0017091494555126	0.0093208284581255	0.0028668210016515	0.0014309616164432	0.0024620355733143	0.0015538935320336	0.036838133150687	0
80	80	plate_2_211		0.0034243697564245	0.0033157082395228	0.0037095912911249	0.0241836462596484	0.0050140470429306	0.0039599011452256	0.0029995483897919	0.0018447520353196	0.0100841409023149	0.0051648735545477	0.0024910339776965	0.0027369818671225	0.0037190487223167	0.0031179670794221	0.0047606812167115	0.0029271966874926	0.0026428990508008	0.0374360234175216	0.0038754214753983	0.0034767033723203	0.0049119470342494	0.0083566000584287	0.0030763195963206	0.0059876519213715	0.0039311827608729	0.0377847734022974	0.3842914113281001	0.0032659162391638	0.01509439708102	0.0065656261440721	0.0406756875645721	0.0014712383130054	0.0063944426374837	0.0097710226672091	0.0091392639270819	0.0061799134471892	0.0131943332244124	0.0034618656671439	0.0055067168025263	0.0025540449164438	0.154327659300527	0.0018251217631305	0.0041067924110457	0.0015536576880331	0.0009638044577152348	0.0	0.0038853262803199	0.0022973845514679	0.0044938234061047	0.0044293977866216	0.0017196015372675	0.0026029505103253	0.0054224826729336	0.0023947207446305	0.0164542142578062	0.0039568977556638	0.0016495879283402	0.0209428033207372	0.0021476068373223	0.0041050621669402	0.0043073714832967	0.0034128843449898	0.0120015636943082	0.0022216173043749	0.0137715454788156	0.002737484639596	0.0013266548715153	0.0020498979562234	0.0018425825195354	0.0202349188453552	1
81	81	plate_2_212		0.0038949536986073	0.0040002455925423	0.0032152228345772	0.0131108847482757	0.0055392646376883	0.004428911756097	0.0032437145052098	0.0018369019386714	0.0112195281236405	0.004973282751644	0.0019138838192577	0.0030806622053604	0.003750527978951	0.002714302976251	0.0050529140000179	0.0032515388458577	0.0028846046169498	0.0524239025012464	0.004340777539785	0.00380820951398	0.0049707431171713	0.0080872772019385	0.003216719943826	0.0070471477646592	0.0053445410385488	0.0259512724511095	0.4929518549072418	0.0041249885349918	0.0139366496374661	0.0054063881687483	0.0437012172867563	0.0013796301817628	0.0061047492734881	0.0130001036538625	0.0127709435694572	0.0063682187929999	0.0180975260154137	0.0037114047700328	0.0072038938880691	0.0033321265062044	0.0900807785389243	0.0023708155400475	0.0043022783000591	0.0015651457712577	0.0014408993896554	0.0	0.0040925344769786	0.0022589984110723	0.0026231665804986	0.0049630624766354	0.0021320423900654	0.002028188346318	0.0045764221119166	0.0028073067071033	0.0232145174511281	0.0038681855027149	0.0019971570374834	0.0190397200961103	0.0020148617970653	0.005137782187619	0.0036127080290559	0.0028636480114463	0.0116068774453679	0.0022592282166713	0.0120338576731833	0.0032963849407238	0.0018916868283051	0.0024005246132435	0.0019508900518903	0.0203106383091062	1
82	82	plate_2_214		0.0046878154944093	0.0039149177744805	0.0036323301546825	0.0123428751318414	0.0048907387776486	0.0052754088534331	0.0034858887273981	0.0018928866563911	0.0120914921302614	0.004540552159553	0.0027638703889728	0.0030219067008772	0.0028002397010051	0.00292509204687	0.0036513624636338	0.0027548632425354	0.0025760912655242	0.0586028720652168	0.0029118209985875	0.0034218379636275	0.0043698650125822	0.0070739112558955	0.0022126823587267	0.0055870687350306	0.005365195109843	0.0249850434862986	0.4464691185240743	0.0054567114697595	0.0183287970168568	0.0063328648699583	0.0426020820522321	0.0013384259948731	0.0059134742179699	0.0090207213311217	0.01133527074664	0.0063754156990757	0.017447359374883	0.0027203683276744	0.0052284925831518	0.0029117923768583	0.0800403524383266	0.0014814041715317	0.0044389613072683	0.0020879723175808	0.001681066212516	0.0	0.005647784961968	0.0017902978406601	0.0036504356643164	0.0036748484431227	0.0023956340709836	0.0023075866086401	0.0052759611442457	0.0023055902545517	0.0206165478698327	0.0029493963819575	0.0014076146931655	0.0214964609974811	0.0031500855176671	0.0036959385092999	0.004591040643711	0.0031901240011224	0.0138724673467606	0.0022165073048307	0.0140205399866307	0.0032098824145692	0.0018161780455638	0.0027323834690068	0.0014204798808131	0.0292730236712463	1
83	83	plate_2_215	X	0.0027336259122758	0.0029995373808237	0.0033098896945254	0.0163874664496675	0.0044094511704497	0.0056475346409416	0.0024523593849828	0.0014159004819425	0.0101868099821499	0.0081571025800556	0.0012987102898011	0.0028198993258506	0.0024511616474558	0.0028821986588792	0.0039363672751909	0.0043728185996146	0.0035624257871984	0.0810652898880316	0.0023795423409764	0.0022749947851919	0.0055878402123644	0.0082562012634619	0.0029169188318685	0.0046358252558286	0.0038305929759529	0.0841443012672235	0.3273293956414043	0.0033435857939195	0.0544879255389361	0.00624470501094	0.0198029177694083	0.0013121441881395	0.0045549534390315	0.0059391179681699	0.0089459494949817	0.005339958006947	0.0233538568764033	0.001971132223499	0.0033611571369758	0.0022879134172162	0.1400286061712452	0.001626279660347	0.0034128180539572	0.0015941077218809	0.0014643756059456	0.0	0.004684498174253	0.0026246376244088	0.0023372703030702	0.0047696616880791	0.0018271365411686	0.001825854268118	0.004977785194444	0.002264981002933	0.011486268393394	0.0024894665220893	0.0016054985287712	0.0178141153555111	0.0025166252792134	0.0043061126507095	0.0028561815911786	0.0028483430900127	0.009976843064324	0.0021662278277357	0.0108192151118656	0.0023908484890168	0.0017803149600186	0.002429105566473	0.0016569556716593	0.0205973337388586	5
84	84	plate_2_220	X	0.0027728099425017	0.0027190960959677	0.003456987843612	0.0117185990994986	0.0062637798292279	0.0043833359891676	0.0014956489971847	0.0019223555715734	0.0116807462341341	0.004897426197523	0.002055358661471	0.002654690225053	0.0035807676238157	0.0038015570520575	0.0041229232521216	0.0029188629472125	0.0030481050371332	0.0788076912284767	0.0041228155814199	0.0038582114325879	0.0048747069858156	0.0075576444430851	0.0021833547469896	0.006896500821588	0.0074801232759666	0.05408859456829	0.2493753489712635	0.0042349214659517	0.03379742866625	0.0066309894821574	0.0221971257208334	0.0017501429867539	0.005408508969654	0.0068041086054904	0.010498370544324	0.0063679324633941	0.0247408896522778	0.0028337432299769	0.0052069779151351	0.0024915448796082	0.1300975458483859	0.0016540285838748	0.0049380377750083	0.0023729243625388	0.0011098973755331	0.0	0.0041806367888595	0.0023244674256307	0.0023586769034267	0.0062476176450751	0.0016037164406311	0.0017610271475885	0.0050235256212361	0.0024449805832975	0.0199573200237045	0.0028024757163816	0.0015889109143231	0.0187876026076537	0.0021499502734714	0.0070659849651254	0.0032800321304107	0.0035657477072333	0.0128182247386657	0.0022122420521461	0.0118817089618017	0.0030885241923154	0.0012401967704783	0.0022668236917545	0.0020009148131769	0.0315536111266638	0
85	85	plate_2_221	X	0.0032819307533824	0.0027638757044839	0.0040282798716244	0.0145532491072137	0.0095809773219606	0.0055602959254044	0.0029337028817292	0.0021031973545638	0.0180944083560767	0.0059384179601362	0.003504662281974	0.0043530547174845	0.0060094557949032	0.0048937209647784	0.0041844364632998	0.0055741438519283	0.0020055152600618	0.1140252997829577	0.0060021158576922	0.0040952705617539	0.0042452235937673	0.0085075416414412	0.0028794592135176	0.0078464920207946	0.0088716742030693	0.0609858078185054	0.3044535894954526	0.0057233954938001	0.0422957694882246	0.0062332693542725	0.0290675144924926	0.0017554388517564	0.0073780578025289	0.0058060791016173	0.0118269669138743	0.0060155246155115	0.0255737774502255	0.0048378559447649	0.0045887129254285	0.00191912484139	0.102792104554906	0.0019991352152777	0.0029323583793788	0.0013758348671706	0.0012795834234154	0.0	0.0030528749848701	0.0028619789121507	0.0037003403587117	0.0079907617460228	0.0014618257296683	0.0027290366277471	0.0063534693363102	0.0032316469425965	0.0231473863902761	0.0030624103208666	0.0013564269769725	0.0184102825993582	0.0031292094895885	0.0057115050930405	0.0051821452147683	0.0032196070664751	0.0125099384933459	0.0020079607887338	0.0134026788528524	0.003235115429561	0.0019761296503051	0.0014622330523539	0.0010264814578098	0.0382014183514073	0
87	87	plate_2_224		0.0034621809422447	0.0043358633483692	0.0037577821813651	0.0115966308701461	0.0042922184297242	0.0041284049799969	0.0027146669218799	0.0017154393367864	0.0114732868677327	0.0052684142302569	0.002945006985657	0.0032237303072527	0.0027293154498839	0.00334593741125	0.0040020122883758	0.003038305338158	0.0027334528324898	0.0464595720002989	0.0045702249122847	0.0031846889234934	0.0050625291039583	0.0072721185497779	0.0029423024809227	0.0066404756322227	0.0054444270456235	0.0330899965567271	0.4031682647887047	0.0035824467826715	0.0171353181436567	0.0061900872372156	0.0568719274801839	0.0019005915690296	0.0067489889066752	0.0101200204457674	0.0106601511550832	0.0062233740062508	0.0167101515093302	0.0028467494848575	0.0050184070117811	0.0029245452950026	0.0762850739463474	0.0022088654042008	0.0038011256199797	0.0021346934560263	0.0014849905632383	0.0	0.0053602984708954	0.0027295754512699	0.0027428399300499	0.005672078393918	0.0015013195473271	0.0030899034903191	0.0043901819691883	0.0026426582401576	0.0126811449769458	0.0036801460536714	0.0019449758975943	0.0210642111582339	0.0029542102874068	0.0050505139462094	0.0046267396705821	0.0041925921903237	0.0155622252633528	0.0022250426534298	0.024398312746697	0.0031173420232564	0.002002361132785	0.0022709657613138	0.0013948465900936	0.0295907530904382	1
88	88	plate_2_225		0.0042786779402189	0.0037890687027157	0.0047723560220774	0.0113925713513951	0.00572645951981	0.0048183091984095	0.0042645183652815	0.0019022664449193	0.0131483945488999	0.0050027682566851	0.0020170818750686	0.0027395913498567	0.0031477720194142	0.0037556363290648	0.0043929144997133	0.0031869336934147	0.00289272558243	0.0589346156370152	0.0046634065195936	0.0036492292493344	0.0067092649174016	0.0088791068989394	0.0029342208923321	0.0060962437926619	0.005826909636808	0.0221248123742897	0.3109543784811318	0.0038887284532596	0.0169446072720884	0.0085699101877271	0.061398779993327	0.0016123046798412	0.0072606270835143	0.0086093267111797	0.0118102875966822	0.0092296987005892	0.0213627481235966	0.0034065547461314	0.0063573831664339	0.0028381087344883	0.0597360656456989	0.0015921354067766	0.0040174645524766	0.0015295512247695	0.0010030056571696	0.0	0.0052917859685776	0.0022147139896667	0.0048317424620769	0.0271645402031789	0.0013289810430169	0.002837055962758	0.007187714702902	0.0033553999593428	0.01576030586071	0.0038667058534451	0.0015927519171019	0.0168772708566061	0.0019632914569983	0.0030858535572608	0.0037938121870674	0.0040453866845198	0.0151394761756217	0.0018602875352858	0.021411491990868	0.0030904637281885	0.0013630609429473	0.0015354572645593	0.0012855018056035	0.0242058628787924	2
89	89	plate_2_226	X	0.0018475512922996	0.0033979072473838	0.0035679871209139	0.0111518111693746	0.0060177455012787	0.0052091821117005	0.001489724484636	0.0020261908238163	0.0122712429889909	0.0068749235086941	0.0020342330501862	0.0032669413305514	0.0030842762433436	0.0038279784365341	0.004452033684921	0.0051617741003812	0.0024666225929992	0.0778124773346463	0.0034649144727685	0.0033238628133786	0.0052311118517099	0.0096552954631149	0.0019027398062558	0.007620164375225	0.0056736320361097	0.0804786072686646	0.3671041038237664	0.0038864602598452	0.0386245122212283	0.0055193835410709	0.01984803321957	0.0023474840097222	0.005258732698052	0.0083136951887392	0.0101481632409812	0.0065123949956009	0.0205992674973834	0.0031631446789824	0.0048178427221201	0.0023550260071892	0.0958027174959688	0.0015581836983644	0.0036744675535053	0.0017457164675657	0.0012674951522922	0.0	0.0029818050683519	0.003331440513542	0.0031199533865396	0.0069669339218245	0.0016431042080848	0.0027516817788842	0.0046318646962559	0.0030812962028827	0.0172795302604784	0.0031318771653871	0.0016626349852998	0.0233987055344662	0.0023854972434642	0.0050157875269679	0.0035050162947611	0.0029010957443597	0.0123289728309386	0.0021567801373382	0.011634923739865	0.0026847699329764	0.0014066579625881	0.0023437776817393	0.0016990521065276	0.0386542236008031	0
90	90	plate_2_228	X	0.0029367557600364	0.0025484949479938	0.0032690449244849	0.0135737591250886	0.0067502836786446	0.0056931576467273	0.0034557087439629	0.0016717201326121	0.0105490960777755	0.0057709941932301	0.00216578432924	0.0036149863108654	0.0035432290492726	0.0042055865082149	0.003534885815415	0.0056049221430112	0.0025188636503616	0.0636567870669547	0.0041744644335933	0.004145102187519	0.0042890904170416	0.0065994504669371	0.0026784621617951	0.0078077035635349	0.0055650570509226	0.101360774875968	0.314584759291468	0.0031002431683022	0.0315329027979775	0.0082136877887146	0.0258596741553998	0.0021599209760634	0.0066474879406342	0.0078049714071368	0.0114188033593575	0.0094840433892496	0.0205045761588507	0.0033086153727138	0.0049988189582787	0.0023320258679738	0.1047029200756816	0.0018198841676804	0.0028874688742616	0.0019193481638723	0.0006808870831387639	0.0	0.0033935165936683	0.0023775341767528	0.0032346080640483	0.0070136919426073	0.0014596101995396	0.0024740154596593	0.0052757135995215	0.0029261123608482	0.0298267440212976	0.002734073132074	0.0018670826978293	0.0193909648687072	0.0022179571621535	0.0046452018219193	0.0039347162598688	0.0042604489821851	0.0149134491685391	0.0022783199402179	0.0137826539003769	0.0027786200704363	0.0016947951724679	0.0020817550392034	0.001522753473899	0.0316910510284776	0
91	91	plate_2_230	X	0.0027144794264716	0.0029519929380063	0.0033887499417435	0.0125524958901346	0.0054212390649418	0.0043826054136808	0.0022239090041132	0.0021482253311523	0.0111088874807533	0.0069843240290335	0.0022480121898319	0.0031561582851593	0.0029575695653246	0.0031442595101592	0.0046190917990924	0.0036838332590618	0.0027777283796329	0.078320720045826	0.0036960346068576	0.0034540865980267	0.005310817447432	0.0076013039603572	0.0033458060344535	0.0078422202247705	0.0068005528175805	0.0678503414586845	0.3152712861963894	0.0039042561762861	0.0261396472188344	0.0065147506086647	0.0214108764228195	0.0020237442360919	0.0054510936229802	0.0082141636052909	0.0121327204110816	0.0064725333182098	0.0204427081072757	0.0027349388534583	0.0051996424157561	0.0020911836006149	0.1313943315116063	0.0018581254556418	0.003501407339422	0.0016951982786396	0.0014444399624148	0.0	0.0037076602821056	0.002601140590104	0.0031271802240329	0.0075837909414126	0.0011235212396609	0.0024261571540274	0.0047010012130304	0.0026286099780094	0.0171813634430228	0.002678595990105	0.0015026636802105	0.021593350025416	0.0025051519491649	0.012067997745648	0.0031924405504872	0.0033437552448706	0.0133107434717169	0.0017852694658271	0.0112234113625516	0.0018822187123084	0.0011475751592844	0.0025888091362301	0.0018222765146812	0.0289930390209384	0
92	92	plate_2_231	X	0.0019885846263892	0.0030930413166013	0.0037809819322188	0.0150476751405321	0.0075987984551881	0.0046753962337243	0.0027478481582307	0.0018211392460475	0.0154369641446372	0.0064369674773581	0.0017955493559371	0.0026221389871383	0.0038194726720502	0.0022910211944361	0.0051626361167161	0.0030682574969147	0.002850311238106	0.0933115845163671	0.0041089782990895	0.0027401762036982	0.0050061635212843	0.0099489206126578	0.0026545741087323	0.0062643774518654	0.0066341202745769	0.0833157958177781	0.3154567867593838	0.0043836986217893	0.027806108378966	0.0061381277429938	0.0210258313654453	0.0013157341423153	0.0071999751861893	0.007234195692877	0.0115183724868344	0.0054459181256811	0.0242188182618325	0.0034415960993342	0.0071077033735162	0.002626246931886	0.128545615716338	0.0025870310558249	0.0039326658522597	0.0025789196253722	0.00133584138168	0.0	0.0049624718032568	0.0031708667957361	0.0034736251629936	0.008664795471458	0.0009440602576534456	0.0021289401809822	0.0034923443526936	0.0028675628744857	0.0161110492654796	0.0022241663893595	0.0014123799200816	0.0257586813703474	0.0023699413661215	0.0046338936161693	0.0043190483273974	0.0037451446456488	0.0148705140233152	0.0025961616444364	0.0117668931751749	0.0032659104016509	0.0010616550471568	0.0026247623534914	0.0012806364589079	0.0365826904052148	0
93	93	plate_2_232	X	0.001879024040665	0.0027221632799401	0.0024553789903722	0.0130862590337516	0.0059769285781618	0.0042621433218225	0.0024619934859656	0.0019902815555058	0.0111476809729212	0.0051199679597583	0.0025693630597487	0.0028600972499963	0.0031142963258864	0.003319452781769	0.004144711810461	0.0038117388313164	0.0025980494210827	0.0694154363279564	0.0037297704520966	0.0035550081537494	0.0046878940270263	0.0074270168254323	0.0024379875995337	0.006133087920978	0.0063721720182211	0.0720485623253096	0.3266269702756432	0.0045199738995878	0.0284639469841275	0.0058488339891449	0.0228481867994117	0.0019079108211711	0.0055544725071688	0.0086062548375414	0.0121512102204262	0.0054967178294165	0.0230255157289451	0.0026555612939401	0.0058537246612343	0.0020165062130329	0.1419395471619526	0.0016235241306409	0.00454340600861	0.0019455461045249	0.0012661210089464	0.0	0.0043219465053269	0.0022189501667157	0.0040906126770926	0.0065568704197163	0.0013052518549821	0.0024461266601544	0.0047617210748013	0.0026074234567976	0.0218959099708204	0.0024563295041356	0.0018959004325471	0.019643436527904	0.0020131882878737	0.0043065684879976	0.004072129448789	0.003334426395997	0.0104672317467941	0.0017512709388904	0.0139056142465682	0.0026478398724662	0.0009011161619453737	0.0016691330289722	0.0016969712608897	0.0398191226675823	0
94	94	plate_2_234		0.0036312837979892	0.0036054061371175	0.003787463751525	0.0108282590721948	0.0055013192178252	0.0050305268280274	0.0026462981643911	0.0015278874775798	0.0110186942887288	0.0051663693839115	0.0019627456659797	0.0031903795239241	0.0040631390596582	0.0033127492806855	0.0039061984362331	0.0032840817683359	0.0023301720819843	0.0625386941320235	0.006037442129396	0.0033258180631007	0.0051764571280578	0.0085802049189209	0.0025181735986852	0.0079343921589375	0.00609600534415	0.0482122788298546	0.2739737252302122	0.0042749487440328	0.0438303803841307	0.0054954612639444	0.035844543587286	0.0018597085693858	0.0056780799824513	0.007432044189993	0.0109516495046359	0.0061776832240899	0.0170539687411797	0.0035597336092316	0.0047556861162088	0.0026468412931818	0.0623937216282028	0.0016099719566903	0.0035449203609472	0.0022751313213864	0.0012833501879855	0.0	0.0045466927118614	0.0020611746769221	0.0031696932460856	0.0042999742287251	0.0016694871496782	0.0025053832011918	0.0060802536620035	0.0029299682810356	0.0200332402745031	0.0030261591008978	0.0013668492554338	0.0196090302456638	0.0015463968738064	0.0053660416823706	0.004210346320615	0.0045085672215861	0.0123186376879817	0.0026586149219604	0.0150547186214691	0.0024631517545278	0.0016475362614296	0.0015883951445379	0.0013816120010589	0.0387579993452261	2
95	95	plate_2_235		0.0041060999036192	0.0032375255279217	0.0035447224622809	0.0132700658281997	0.0059867346752452	0.0040624805641662	0.0029204000802723	0.00226033441994	0.0136851646479107	0.0044857750975695	0.0027327613288719	0.0039202018938865	0.0042342593082671	0.0037756117025098	0.0046402689560748	0.0032783951948074	0.0026380319972512	0.0568451505367299	0.0051607771861008	0.0040133440881019	0.0051425309454051	0.0087285198570336	0.0032001812334249	0.0074792101957881	0.0052552014522718	0.0500101519826463	0.5580016714234379	0.0045707708838604	0.0197764270415268	0.0079609902337283	0.0418727748809593	0.0016580354305376	0.0066939579521005	0.0052816602112346	0.0129112459123673	0.0052984357542137	0.0171805383800944	0.003985860122173	0.0059949994944695	0.0028743987142224	0.1017762587823246	0.0021959126922517	0.0028511441962342	0.0016241309761843	0.0010637675463372	0.0	0.003181028789649	0.0024583128607236	0.0033075349698586	0.0049981836971498	0.0014212695159894	0.0028461262583784	0.0057669764186741	0.0019902036721154	0.0191488026762134	0.0035244871912229	0.0017687150636644	0.0196779345175815	0.002532975223033	0.0045488338668211	0.0054958088108	0.0038344082287884	0.0126491937468598	0.0027311277906268	0.0163764965623694	0.0039912714423234	0.0019182648848973	0.0016989562082861	0.0019991656381579	0.0236725375188826	3
96	96	plate_2_236	X	0.0033984282320901	0.0029723749014732	0.0034288027127979	0.0106181603595665	0.0059321439227828	0.0050807329764936	0.0030824990857132	0.0014307880837407	0.012218417166477	0.0056369944878069	0.0024994768432915	0.0032705509331631	0.0029278008292754	0.0047415549749622	0.0039686425253652	0.0041662055860688	0.0028061734022442	0.0759475886809701	0.003839047293918	0.0033445734428576	0.0046979374442305	0.00890009122037	0.0020900911854578	0.0062736433973449	0.0039631435727348	0.0615676543272414	0.3471637108155009	0.0041099134836302	0.0264750468085656	0.0051889517278974	0.0238351444703996	0.0015337574811518	0.0076472764403339	0.0084830891805755	0.0107831809840924	0.0066968002443715	0.0235116708535219	0.0031162111173312	0.0037288834868339	0.0024501265399264	0.1894381015597158	0.0022922944442274	0.0037124691889366	0.0015285325535799	0.0013530002866292	0.0	0.0037933453828302	0.0019042603226046	0.0025762336852358	0.0086739998524394	0.0008789709483532043	0.0022665808075649	0.0053096364611522	0.0034719601136451	0.0153202190924115	0.0026219795596485	0.0020264124917098	0.0210589893262173	0.001891560790084	0.0045228009690118	0.0030122197158899	0.0040070595623543	0.0093123412182917	0.0021675154102473	0.0128854849152765	0.0023933860948173	0.000962124798961844	0.0024811558339329	0.0019367566709077	0.0394295598080729	0
