SIMULATION: noise=0.5, cells=250, repeat=13, etas: 0.10.1 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=13, etas: 0.0420.042 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=13, etas: 0.184 diff Edges: 3 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=13, etas: 0.1280.128 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=13, etas: 0.0880.088 edges: 12
SIMULATION: noise=0.5, cells=250, repeat=14, etas: 0.184 diff Edges: 5 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=14, etas: 0.1070.107 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=14, etas: 0.050.05 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=14, etas: 0.213 diff Edges: 3 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=14, etas: 0.1140.114 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=14, etas: 0.10.1 edges: 12
SIMULATION: noise=0.5, cells=250, repeat=15, etas: 0.156 diff Edges: 6 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=15, etas: 0.0910.091 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=15, etas: 0.050.05 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=15, etas: 0.177 diff Edges: 2 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=15, etas: 0.10.1 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=15, etas: 0.0750.075 edges: 12
SIMULATION: noise=0.5, cells=250, repeat=16, etas: 0.184 diff Edges: 4 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=16, etas: 0.0880.088 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=16, etas: 0.050.05 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=16, etas: 0.184 diff Edges: 3 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=16, etas: 0.1230.123 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=16, etas: 0.0750.075 edges: 12
SIMULATION: noise=0.5, cells=250, repeat=17, etas: 0.156 diff Edges: 3 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=17, etas: 0.0940.094 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=17, etas: 0.0370.037 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=17, etas: 0.156 diff Edges: 3 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=17, etas: 0.10.1 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=17, etas: 0.10.1 edges: 12
SIMULATION: noise=0.5, cells=250, repeat=18, etas: 0.156 diff Edges: 3 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=18, etas: 0.0750.075 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=18, etas: 0.0440.044 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=18, etas: 0.171 diff Edges: 3 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=18, etas: 0.1140.114 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=18, etas: 0.090.09 edges: 12
SIMULATION: noise=0.5, cells=250, repeat=19, etas: 0.198 diff Edges: 3 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=19, etas: 0.10.1 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=19, etas: 0.050.05 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=19, etas: 0.156 diff Edges: 3 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=19, etas: 0.1050.105 edges: 13
SIMULATION: noise=0.5, cells=250, repeat=19, etas: 0.0750.075 edges: 12
